state_ut,district,year,murder,rape,robbery,theft,riots,cheating,dowry_deaths
WEST BENGAL,HOWRAH,2011,39,35,40,594,153,136,26
WEST BENGAL,HOWRAH CITY,2011,38,24,36,1120,74,197,2
WEST BENGAL,HOWRAH G.R.P.,2011,6,1,7,523,1,10,0
WEST BENGAL,JALPAIGURI,2011,108,211,37,1521,54,109,13
WEST BENGAL,KHARAGPUR G.R.P.,2011,4,0,8,170,3,0,0
WEST BENGAL,KOLKATA,2011,54,46,34,3532,336,1625,11
WEST BENGAL,MALDA,2011,98,179,16,410,88,53,14
WEST BENGAL,MURSHIDABAD,2011,145,433,47,1109,252,189,49
WEST BENGAL,NADIA,2011,136,185,43,1373,207,291,65
WEST BENGAL,PASCHIM MIDNAPUR,2011,171,53,70,685,640,85,27
WEST BENGAL,PURAB MIDNAPUR,2011,84,65,26,387,461,118,22
WEST BENGAL,PURULIA,2011,93,65,29,265,129,60,3
WEST BENGAL,SEALDAH G.R.P.,2011,13,1,2,377,14,9,0
WEST BENGAL,SILIGURI G.R.P.,2011,3,0,0,150,1,0,0
WEST BENGAL,UTTAR DINAJPUR,2011,66,126,26,405,29,33,19
A & N ISLANDS,ANDAMAN,2011,14,13,1,86,11,31,0
A & N ISLANDS,NICOBAR,2011,0,0,0,2,0,1,0
CHANDIGARH,CHANDIGARH,2011,24,27,68,1502,66,255,2
D & N HAVELI,D and N HAVELI,2011,14,4,2,69,20,18,0
DAMAN & DIU,DAMAN,2011,6,1,4,37,15,7,0
DAMAN & DIU,DIU,2011,0,0,2,10,4,3,0
DELHI UT,CAW,2011,0,1,0,0,0,0,0
DELHI UT,CENTRAL,2011,25,16,26,1308,2,143,3
DELHI UT,CRIME BRANCH,2011,1,1,0,3,0,77,0
DELHI UT,EAST,2011,54,55,67,3490,10,193,14
DELHI UT,EOW,2011,0,0,0,0,0,147,0
DELHI UT,GRP(RLY),2011,10,4,21,746,0,9,1
DELHI UT,IGI AIRPORT,2011,1,0,0,67,1,435,0
DELHI UT,NEW DELHI,2011,6,2,12,418,3,126,1
DELHI UT,NORTH,2011,38,11,38,1176,1,153,4
DELHI UT,NORTH-EAST,2011,66,69,55,2702,3,101,21
DELHI UT,NORTH-WEST,2011,51,58,89,2268,1,165,10
DELHI UT,OUTER,2011,84,73,74,2220,4,167,34
DELHI UT,SOUTH,2011,30,65,31,2252,4,211,11
DELHI UT,SOUTH-EAST,2011,61,75,54,2437,6,262,19
DELHI UT,SOUTH-WEST,2011,51,69,52,1234,10,172,11
DELHI UT,STF,2011,1,0,0,0,0,4,0
DELHI UT,WEST,2011,64,73,43,2578,5,225,13
LAKSHADWEEP,LAKSHADWEEP,2011,0,0,0,4,5,0,0
PUDUCHERRY,KARAIKAL,2011,0,0,2,42,30,5,0
PUDUCHERRY,PUDUCHERRY,2011,32,7,9,665,95,49,1
ANDHRA PRADESH,ADILABAD,2012,81,88,14,373,56,216,7
ANDHRA PRADESH,ANANTAPUR,2012,173,18,6,581,41,168,19
ANDHRA PRADESH,CHITTOOR,2012,91,28,10,501,32,217,33
ANDHRA PRADESH,CUDDAPAH,2012,118,26,9,513,114,332,13
ANDHRA PRADESH,CYBERABAD,2012,198,75,86,4461,28,1762,45
ANDHRA PRADESH,EAST GODAVARI,2012,70,71,16,861,31,204,17
ANDHRA PRADESH,GUNTAKAL RLY.,2012,7,1,3,268,1,0,1
ANDHRA PRADESH,GUNTUR,2012,96,23,6,708,31,261,21
ANDHRA PRADESH,GUNTUR URBAN,2012,56,24,29,904,11,294,9
ANDHRA PRADESH,HYDERABAD CITY,2012,102,74,57,3694,354,2131,23
ANDHRA PRADESH,KARIMNAGAR,2012,128,40,25,860,112,678,46
ANDHRA PRADESH,KHAMMAM,2012,130,78,14,528,150,251,13
ANDHRA PRADESH,KRISHNA,2012,78,67,9,673,26,218,16
ANDHRA PRADESH,KURNOOL,2012,111,22,18,518,71,329,15
ANDHRA PRADESH,MAHABOOBNAGAR,2012,182,56,16,961,58,189,27
ANDHRA PRADESH,MEDAK,2012,113,26,17,693,130,324,20
ANDHRA PRADESH,NALGONDA,2012,86,52,20,802,115,400,20
ANDHRA PRADESH,NELLORE,2012,94,23,42,833,22,163,9
ANDHRA PRADESH,NIZAMABAD,2012,113,35,15,613,66,297,19
ANDHRA PRADESH,PRAKASHAM,2012,108,37,27,674,41,362,16
ANDHRA PRADESH,RAJAHMUNDRY,2012,23,13,7,337,0,93,3
ANDHRA PRADESH,RANGA REDDY,2012,72,27,11,175,22,79,16
ANDHRA PRADESH,SECUNDERABAD RLY.,2012,4,2,3,787,0,4,0
ANDHRA PRADESH,SRIKAKULAM,2012,35,39,9,179,9,107,3
ANDHRA PRADESH,TIRUPATHI URBAN,2012,37,12,13,630,22,172,6
ANDHRA PRADESH,VIJAYAWADA CITY,2012,42,47,60,1385,16,416,16
ANDHRA PRADESH,VIJAYAWADA RLY.,2012,7,0,4,597,0,0,0
ANDHRA PRADESH,VISAKHA RURAL,2012,67,27,3,224,52,84,9
ANDHRA PRADESH,VISAKHAPATNAM,2012,44,50,27,1062,12,252,11
ANDHRA PRADESH,VIZIANAGARAM,2012,44,44,4,263,1,118,3
ANDHRA PRADESH,WARANGAL,2012,75,56,22,388,173,197,20
ANDHRA PRADESH,WARANGAL URBAN,2012,41,30,14,421,70,281,9
ANDHRA PRADESH,WEST GODAVARI,2012,91,130,52,1008,11,403,19
ARUNACHAL PRADESH,ANJAW,2012,0,0,0,2,0,0,0
ARUNACHAL PRADESH,CHANGLANG,2012,7,6,4,31,4,4,1
ARUNACHAL PRADESH,DIBANG VALLEY,2012,4,2,2,16,0,1,0
ARUNACHAL PRADESH,K/KUMEY,2012,1,2,0,5,0,1,0
ARUNACHAL PRADESH,KAMENG EAST,2012,9,6,4,9,0,8,0
ARUNACHAL PRADESH,KAMENG WEST,2012,6,0,1,14,0,1,0
ARUNACHAL PRADESH,LOHIT,2012,11,3,7,38,0,5,0
ARUNACHAL PRADESH,PAPUM PARE,2012,4,7,15,102,10,40,0
ARUNACHAL PRADESH,RURAL,2012,6,6,1,11,2,6,0
ARUNACHAL PRADESH,SIANG EAST,2012,5,6,6,46,0,2,0
ARUNACHAL PRADESH,SIANG UPPER,2012,1,1,0,11,5,3,0
ARUNACHAL PRADESH,SIANG WEST,2012,4,2,8,38,4,2,0
ARUNACHAL PRADESH,SUBANSIRI LOWER,2012,4,0,7,12,0,4,0
ARUNACHAL PRADESH,SUBANSIRI UPPER,2012,3,4,4,19,0,3,0
ARUNACHAL PRADESH,TAWANG,2012,2,0,1,16,1,1,0
ARUNACHAL PRADESH,TIRAP,2012,6,1,5,31,2,4,0
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2012,0,0,0,1,0,0,0
ASSAM,BAKSA,2012,38,33,14,104,3,14,3
ASSAM,BARPETA,2012,34,98,42,214,314,83,5
ASSAM,BIEO,2012,0,0,0,0,0,0,0
ASSAM,BONGAIGAON,2012,17,50,5,147,54,21,6
ASSAM,C.I.D.,2012,1,4,0,5,0,0,0
ASSAM,CACHAR,2012,72,94,13,573,226,75,19
ASSAM,CHIRANG,2012,40,24,6,63,23,6,0
ASSAM,DARRANG,2012,36,88,16,160,48,97,9
ASSAM,DHEMAJI,2012,24,74,15,101,11,32,2
ASSAM,DHUBRI,2012,65,159,20,254,572,144,13
ASSAM,DIBRUGARH,2012,81,50,25,560,24,33,0
ASSAM,G.R.P.,2012,15,3,16,154,33,46,2
ASSAM,GOALPARA,2012,55,65,32,293,108,56,3
ASSAM,GOLAGHAT,2012,58,60,54,231,16,58,1
ASSAM,GUWAHATI CITY,2012,83,78,275,2426,40,330,9
ASSAM,HAILAKANDI,2012,24,56,6,149,176,40,6
ASSAM,HAMREN,2012,9,3,3,36,3,1,0
ASSAM,JORHAT,2012,36,42,41,435,11,117,1
ASSAM,KAMRUP,2012,48,54,22,361,58,61,5
ASSAM,KARBI ANGLONG,2012,35,28,5,177,16,10,0
ASSAM,KARIMGANJ,2012,36,32,9,197,59,29,11
ASSAM,KOKRAJHAR,2012,110,27,6,220,2818,28,3
ASSAM,LAKHIMPUR,2012,37,62,15,184,18,12,0
ASSAM,MORIGAON,2012,20,58,13,98,109,50,4
ASSAM,N.C.HILLS,2012,15,5,0,35,7,10,0
ASSAM,NAGAON,2012,74,173,93,540,184,109,10
ASSAM,NALBARI,2012,22,34,25,177,27,47,3
ASSAM,R.P.O.,2012,2,0,0,4,0,0,0
ASSAM,SIBSAGAR,2012,71,78,32,427,24,98,5
ASSAM,SONITPUR,2012,91,97,34,464,72,46,11
ASSAM,TINSUKIA,2012,86,64,61,496,10,32,1
ASSAM,UDALGURI,2012,33,23,9,109,13,20,8
BIHAR,ARARIA,2012,81,53,16,220,190,34,21
BIHAR,ARWAL,2012,20,5,6,60,32,16,13
BIHAR,AURANGABAD,2012,89,22,45,330,320,95,27
BIHAR,BAGAHA,2012,43,11,8,126,150,22,9
BIHAR,BANKA,2012,76,17,24,136,201,39,17
BIHAR,BEGUSARAI,2012,120,11,53,425,295,46,27
BIHAR,BETTIAH,2012,83,35,24,653,483,115,28
BIHAR,BHABHUA,2012,48,10,16,238,129,16,21
BIHAR,BHAGALPUR,2012,99,31,51,360,271,99,24
BIHAR,BHOJPUR,2012,71,9,21,345,137,78,38
BIHAR,BUXAR,2012,56,21,36,306,218,81,28
BIHAR,DARBHANGA,2012,78,44,46,460,812,174,34
BIHAR,GAYA,2012,153,35,46,687,397,165,53
BIHAR,GOPALGANJ,2012,103,20,17,274,339,130,43
BIHAR,JAMALPUR RLY.,2012,8,1,8,186,4,0,0
BIHAR,JAMUI,2012,79,27,34,149,181,55,18
BIHAR,JEHANABAD,2012,46,8,14,160,103,17,24
BIHAR,KATIHAR,2012,91,73,32,400,229,86,24
BIHAR,KATIHAR RLY.,2012,13,0,4,166,1,5,0
BIHAR,KHAGARIA,2012,65,18,19,134,151,29,12
BIHAR,KISHANGANJ,2012,39,32,6,150,174,10,19
BIHAR,LAKHISARAI,2012,40,13,13,107,141,48,10
BIHAR,MADHEPURA,2012,56,31,37,203,314,58,15
BIHAR,MADHUBANI,2012,77,31,20,427,454,30,27
BIHAR,MOTIHARI,2012,124,22,46,553,728,182,67
BIHAR,MUNGER,2012,68,9,28,166,140,90,8
BIHAR,MUZAFFARPUR,2012,198,34,73,1469,427,292,83
BIHAR,MUZAFFARPUR RLY.,2012,11,2,10,301,12,11,0
BIHAR,NALANDA,2012,114,11,16,269,174,220,79
BIHAR,NAUGACHIA,2012,47,2,8,60,119,41,10
BIHAR,NAWADAH,2012,82,18,18,187,261,102,29
BIHAR,PATNA,2012,356,49,119,3114,522,748,97
BIHAR,PATNA RLY.,2012,11,2,9,777,11,13,3
BIHAR,PURNEA,2012,97,39,17,171,175,143,17
BIHAR,ROHTAS,2012,132,26,34,583,222,78,44
BIHAR,SAHARSA,2012,53,16,35,194,251,74,10
BIHAR,SAMASTIPUR,2012,99,24,38,351,320,82,34
BIHAR,SARAN,2012,128,23,37,651,370,93,74
BIHAR,SHEIKHPURA,2012,30,10,8,73,65,28,8
BIHAR,SHEOHAR,2012,20,2,6,76,51,6,9
BIHAR,SITAMARHI,2012,97,20,41,482,170,24,30
BIHAR,SIWAN,2012,112,20,33,430,379,154,64
BIHAR,SUPAUL,2012,31,20,14,233,316,50,15
BIHAR,VAISHALI,2012,122,20,80,825,432,54,62
CHHATTISGARH,BALOD,2012,15,22,6,75,14,27,4
CHHATTISGARH,BALODA BAZAR,2012,24,45,26,181,39,18,0
CHHATTISGARH,BALRAMPUR,2012,39,64,7,48,14,14,0
CHHATTISGARH,BEMETARA,2012,12,24,8,105,19,16,3
CHHATTISGARH,BILASPUR,2012,74,47,65,484,140,82,10
CHHATTISGARH,BIZAPUR,2012,46,4,7,14,3,1,0
CHHATTISGARH,DANTEWARA,2012,40,7,0,16,7,5,0
CHHATTISGARH,DHAMTARI,2012,17,21,7,95,14,24,1
CHHATTISGARH,DURG,2012,52,91,32,793,31,125,9
CHHATTISGARH,GARIYABAND,2012,13,19,5,75,18,12,1
CHHATTISGARH,GRP RAIPUR,2012,3,2,2,196,0,2,0
CHHATTISGARH,JAGDALPUR,2012,42,36,9,81,27,18,0
CHHATTISGARH,JANJGIR,2012,51,33,32,379,123,50,11
CHHATTISGARH,JASHPUR,2012,54,80,10,81,18,23,2
CHHATTISGARH,KABIRDHAM,2012,17,22,11,69,25,23,1
CHHATTISGARH,KANKER,2012,32,23,5,39,15,13,2
CHHATTISGARH,KONDAGAON,2012,21,11,0,23,3,3,0
CHHATTISGARH,KORBA,2012,44,43,8,180,33,41,4
CHHATTISGARH,KORIYA,2012,38,42,8,77,27,21,5
CHHATTISGARH,MAHASAMUND,2012,33,28,15,174,51,38,4
CHHATTISGARH,MUNGELI,2012,18,6,9,94,40,13,2
CHHATTISGARH,NARAYANPUR,2012,12,5,1,7,0,5,0
CHHATTISGARH,RAIGARH,2012,61,69,51,430,63,31,6
CHHATTISGARH,RAIPUR,2012,56,111,46,1238,102,214,8
CHHATTISGARH,RAJNANDGAON,2012,45,31,17,173,19,49,3
CHHATTISGARH,SARGUJA,2012,56,73,13,124,36,19,0
CHHATTISGARH,SUKMA,2012,24,1,3,7,3,2,0
CHHATTISGARH,SURAJPUR,2012,59,74,9,83,26,36,5
GOA,NORTH GOA,2012,28,26,11,563,72,131,0
GOA,SOUTH GOA,2012,17,29,14,352,50,74,0
GUJARAT,AHMEDABAD COMMR.,2012,90,63,603,3622,159,246,11
GUJARAT,AHMEDABAD RURAL,2012,34,5,30,324,73,15,0
GUJARAT,AHWA-DANG,2012,7,1,0,10,5,5,0
GUJARAT,AMRELI,2012,18,10,13,149,56,6,0
GUJARAT,ANAND,2012,25,9,6,283,27,36,0
GUJARAT,BHARUCH,2012,42,12,25,302,44,10,0
GUJARAT,BHAVNAGAR,2012,46,13,30,408,71,43,0
GUJARAT,CID CRIME,2012,1,1,0,0,0,5,0
GUJARAT,DAHOD,2012,34,10,51,202,55,8,0
GUJARAT,GANDHINAGAR,2012,23,20,26,376,52,53,0
GUJARAT,HIMATNAGAR,2012,30,10,9,205,52,72,0
GUJARAT,JAMNAGAR,2012,43,22,48,587,96,41,0
GUJARAT,JUNAGADH,2012,40,15,18,275,117,34,1
GUJARAT,KHEDA NORTH,2012,24,18,11,206,43,26,0
GUJARAT,KUTCH (EAST(G)),2012,19,17,18,256,24,32,1
GUJARAT,KUTCH (WEST-BHUJ),2012,24,8,6,168,50,13,0
GUJARAT,MEHSANA,2012,31,10,35,545,86,46,0
GUJARAT,NARMADA,2012,17,7,0,39,15,2,0
GUJARAT,NAVSARI,2012,19,4,7,224,18,10,0
GUJARAT,PALANPUR,2012,44,49,48,433,79,63,0
GUJARAT,PANCHMAHAL,2012,54,5,20,231,52,17,0
GUJARAT,PATAN,2012,18,7,21,271,51,10,0
GUJARAT,PORBANDAR,2012,18,10,8,67,7,12,1
GUJARAT,RAJKOT COMMR.,2012,41,11,43,1013,74,43,0
GUJARAT,RAJKOT RURAL,2012,48,20,19,275,68,19,3
GUJARAT,SURAT COMMR.,2012,98,40,68,1886,65,177,3
GUJARAT,SURAT RURAL,2012,55,13,18,495,50,39,1
GUJARAT,SURENDRANAGAR,2012,40,19,18,209,78,5,0
GUJARAT,TAPI,2012,11,5,4,93,10,4,0
GUJARAT,VADODARA COMMR.,2012,29,11,112,1333,92,175,0
GUJARAT,VADODARA RURAL,2012,74,15,18,310,55,38,0
GUJARAT,VALSAD,2012,21,12,20,551,26,31,0
GUJARAT,W.RLY AHMEDABAD,2012,3,1,8,214,7,3,0
GUJARAT,W.RLY VADODARA,2012,5,0,5,390,1,22,0
HARYANA,AMBALA RURAL,2012,13,11,6,209,0,45,7
HARYANA,AMBALA URBAN,2012,15,21,21,600,1,99,5
HARYANA,BHIWANI,2012,81,28,52,701,122,129,19
HARYANA,FARIDABAD,2012,72,47,34,1819,188,46,8
HARYANA,FATEHABAD,2012,17,15,12,339,28,50,4
HARYANA,GRP,2012,21,1,16,429,13,6,5
HARYANA,GURGAON,2012,82,44,84,3529,122,216,15
HARYANA,HISSAR,2012,76,44,42,1115,65,197,12
HARYANA,JHAJJAR,2012,64,20,35,451,50,47,10
HARYANA,JIND,2012,50,34,39,544,107,74,17
HARYANA,KAITHAL,2012,31,18,11,337,0,30,6
HARYANA,KARNAL,2012,59,63,43,1045,46,141,23
HARYANA,KURUKSHETRA,2012,26,25,6,605,0,116,11
HARYANA,MAHENDRAGARH,2012,39,14,22,299,114,12,10
HARYANA,MEWAT,2012,12,50,26,483,150,61,5
HARYANA,PALWAL,2012,43,32,26,588,197,18,12
HARYANA,PANCHKULA,2012,15,18,18,392,2,41,7
HARYANA,PANIPAT,2012,47,35,36,906,68,107,15
HARYANA,REWARI,2012,31,24,45,703,41,19,12
HARYANA,ROHTAK,2012,60,37,47,759,61,120,12
HARYANA,SIRSA,2012,27,30,14,483,45,32,6
HARYANA,SONIPAT,2012,86,32,47,817,4,119,30
HARYANA,YAMUNANAGAR,2012,24,25,29,437,0,73,7
HIMACHAL PRADESH,BADDIPOLICEDIST,2012,7,12,0,37,31,9,1
HIMACHAL PRADESH,BILASPUR,2012,8,12,1,47,28,27,0
HIMACHAL PRADESH,CHAMBA,2012,7,10,0,22,29,4,1
HIMACHAL PRADESH,CID,2012,0,0,0,1,0,0,0
HIMACHAL PRADESH,G.R.P.,2012,0,0,0,3,0,0,0
HIMACHAL PRADESH,HAMIRPUR,2012,6,8,0,33,18,22,0
HIMACHAL PRADESH,KANGRA,2012,24,26,2,127,87,99,0
HIMACHAL PRADESH,KINNAUR,2012,2,6,0,10,12,2,0
HIMACHAL PRADESH,KULLU,2012,9,22,0,26,28,21,0
HIMACHAL PRADESH,LAHAUL-SPITI,2012,0,2,0,2,2,0,0
HIMACHAL PRADESH,MANDI,2012,15,28,0,100,61,62,0
HIMACHAL PRADESH,SHIMLA,2012,18,23,3,157,69,38,0
HIMACHAL PRADESH,SIRMAUR,2012,8,17,1,54,62,17,0
HIMACHAL PRADESH,SOLAN,2012,3,9,1,83,30,9,0
HIMACHAL PRADESH,UNA,2012,6,8,2,67,37,63,0
JAMMU & KASHMIR,ANANTNAG,2012,1,14,9,86,160,43,0
JAMMU & KASHMIR,AWANTIPORA,2012,1,4,0,17,16,8,0
JAMMU & KASHMIR,BANDIPORA,2012,7,6,3,40,92,4,0
JAMMU & KASHMIR,BARAMULLA,2012,6,12,8,92,103,23,0
JAMMU & KASHMIR,BUDGAM,2012,3,7,7,167,173,33,0
JAMMU & KASHMIR,CRIME JAMMU,2012,0,0,0,0,0,12,0
JAMMU & KASHMIR,CRIME SRINAGAR,2012,0,0,0,1,0,26,0
JAMMU & KASHMIR,DODA,2012,5,16,1,37,22,5,0
JAMMU & KASHMIR,GANDERBAL,2012,2,9,2,24,29,12,0
JAMMU & KASHMIR,HANDWARA,2012,6,6,2,46,53,6,0
JAMMU & KASHMIR,JAMMU,2012,13,39,4,448,87,135,5
JAMMU & KASHMIR,KARGIL,2012,1,1,0,6,12,0,0
JAMMU & KASHMIR,KATHUA,2012,6,20,2,78,26,16,1
JAMMU & KASHMIR,KISHTWAR,2012,3,6,1,21,1,14,0
JAMMU & KASHMIR,KULGAM,2012,10,15,4,43,78,26,0
JAMMU & KASHMIR,KUPWARA,2012,3,15,3,85,130,16,0
JAMMU & KASHMIR,LEH,2012,2,3,0,5,1,7,0
JAMMU & KASHMIR,POONCH,2012,5,9,0,11,86,16,0
JAMMU & KASHMIR,PULWAMA,2012,3,3,1,35,60,6,0
JAMMU & KASHMIR,RAILWAYS JAMMU,2012,0,0,0,2,0,0,0
JAMMU & KASHMIR,RAILWAYS KASHMIR,2012,0,0,0,8,1,0,0
JAMMU & KASHMIR,RAILWAYS KATRA,2012,0,0,0,2,0,0,0
JAMMU & KASHMIR,RAJOURI,2012,9,32,1,59,40,41,1
JAMMU & KASHMIR,RAMBAN,2012,2,7,1,31,1,8,0
JAMMU & KASHMIR,REASI,2012,5,12,1,31,11,15,0
JAMMU & KASHMIR,SAMBA,2012,5,8,0,42,13,11,1
JAMMU & KASHMIR,SHOPIAN,2012,2,3,6,93,52,11,0
JAMMU & KASHMIR,SOPORE,2012,6,7,7,170,25,7,0
JAMMU & KASHMIR,SRINAGAR,2012,13,19,18,302,107,101,0
JAMMU & KASHMIR,UDHAMPUR,2012,5,30,0,40,21,10,0
JHARKHAND,BOKARO,2012,61,46,24,642,162,179,21
JHARKHAND,CHAIBASA,2012,144,34,20,140,10,8,6
JHARKHAND,CHATRA,2012,53,15,17,137,92,34,8
JHARKHAND,DEOGHAR,2012,58,38,25,238,189,65,18
JHARKHAND,DHANBAD,2012,69,41,44,906,188,154,49
JHARKHAND,DHANBAD RLY.,2012,5,2,7,199,3,5,1
JHARKHAND,DUMKA,2012,66,29,4,227,69,19,8
JHARKHAND,GARHWA,2012,85,43,38,91,168,89,21
JHARKHAND,GIRIDIH,2012,72,37,31,453,259,98,32
JHARKHAND,GODDA,2012,49,22,7,151,31,6,11
JHARKHAND,GUMLA,2012,192,36,25,119,26,16,2
JHARKHAND,HAZARIBAGH,2012,68,42,22,202,149,114,24
JHARKHAND,JAMSHEDPUR,2012,85,56,40,979,114,240,17
JHARKHAND,JAMSHEDPUR RLY.,2012,7,1,3,155,0,2,0
JHARKHAND,JAMTARA,2012,21,27,4,110,135,61,5
JHARKHAND,KHUNTI,2012,106,8,8,32,35,8,1
JHARKHAND,KODERMA,2012,17,8,12,104,74,75,13
JHARKHAND,LATEHAR,2012,46,15,13,99,37,11,4
JHARKHAND,LOHARDAGGA,2012,36,23,9,52,9,19,1
JHARKHAND,PAKUR,2012,38,53,3,154,107,32,1
JHARKHAND,PALAMU,2012,70,26,42,245,139,78,28
JHARKHAND,RAMGARH,2012,27,26,12,264,89,31,7
JHARKHAND,RANCHI,2012,145,52,54,566,155,113,11
JHARKHAND,SAHEBGANJ,2012,57,65,4,135,51,56,6
JHARKHAND,SARAIKELA,2012,51,35,16,217,36,34,6
JHARKHAND,SIMDEGA,2012,66,32,10,63,4,19,1
KARNATAKA,BAGALKOT,2012,51,11,18,130,221,72,6
KARNATAKA,BANGALORE COMMR.,2012,266,90,670,9826,551,3092,51
KARNATAKA,BANGALORE RURAL,2012,93,31,113,648,257,178,10
KARNATAKA,BELGAUM,2012,142,37,80,428,460,339,5
KARNATAKA,BELLARY,2012,54,18,44,347,228,102,9
KARNATAKA,BIDAR,2012,38,11,32,173,168,72,10
KARNATAKA,BIJAPUR,2012,69,18,33,139,245,104,4
KARNATAKA,CBPURA,2012,51,12,32,312,280,62,12
KARNATAKA,CHAMARAJNAGAR,2012,18,9,8,111,120,28,2
KARNATAKA,CHICKMAGALUR,2012,33,11,22,145,114,49,4
KARNATAKA,CHITRADURGA,2012,43,26,25,224,323,71,6
KARNATAKA,DAKSHIN KANNADA,2012,23,12,15,82,115,49,2
KARNATAKA,DAVANAGERE,2012,42,17,50,297,298,58,8
KARNATAKA,DHARWAD COMMR.,2012,18,6,77,290,94,117,2
KARNATAKA,DHARWAD RURAL,2012,27,5,4,56,147,24,0
KARNATAKA,GADAG,2012,24,6,5,64,110,40,2
KARNATAKA,GULBARGA,2012,82,29,63,313,362,89,10
KARNATAKA,HASSAN,2012,77,21,72,322,244,116,5
KARNATAKA,HAVERI,2012,19,12,10,113,251,59,3
KARNATAKA,K.G.F.,2012,16,10,14,85,87,23,2
KARNATAKA,KODAGU,2012,29,12,3,97,33,50,2
KARNATAKA,KOLAR,2012,46,18,20,186,239,44,1
KARNATAKA,KOPPAL,2012,24,7,14,100,134,60,0
KARNATAKA,MANDYA,2012,86,35,82,518,342,79,9
KARNATAKA,MANGALORE CITY,2012,28,12,69,233,112,89,1
KARNATAKA,MYSORE COMMR.,2012,31,12,205,661,88,101,6
KARNATAKA,MYSORE RURAL,2012,78,28,30,331,305,63,1
KARNATAKA,RAICHUR,2012,42,19,10,134,243,148,1
KARNATAKA,RAILWAYS,2012,19,2,47,482,6,1,2
KARNATAKA,RAMANAGAR,2012,77,16,127,512,264,76,17
KARNATAKA,SHIMOGA,2012,50,14,57,331,276,103,6
KARNATAKA,TUMKUR,2012,91,33,94,470,375,153,18
KARNATAKA,UDUPI,2012,14,5,36,115,119,37,0
KARNATAKA,UTTAR KANNADA,2012,33,7,21,77,112,46,1
KARNATAKA,YADGIRI,2012,26,9,5,66,179,28,0
KERALA,ALAPUZHA,2012,20,44,16,231,553,188,1
KERALA,ERNAKULAM COMMR.,2012,9,28,25,308,393,630,0
KERALA,ERNAKULAM RURAL,2012,21,59,36,270,470,225,0
KERALA,IDUKKI,2012,22,53,13,149,295,158,2
KERALA,KANNUR,2012,32,66,71,207,1277,221,0
KERALA,KASARGOD,2012,14,89,36,123,590,175,3
KERALA,KOLLAM COMMR.,2012,21,46,62,212,293,90,4
KERALA,KOLLAM RURAL,2012,30,49,30,159,469,109,1
KERALA,KOTTAYAM,2012,20,55,26,265,483,299,1
KERALA,KOZHIKODE COMMR.,2012,7,36,65,142,353,164,0
KERALA,KOZHIKODE RURAL,2012,9,42,31,181,1102,157,0
KERALA,MALAPPURAM,2012,16,97,33,253,792,441,2
KERALA,PALAKKAD,2012,32,68,30,208,706,262,5
KERALA,PATHANAMTHITTA,2012,28,32,18,161,411,117,2
KERALA,RAILWAYS,2012,0,0,3,193,5,1,0
KERALA,THRISSUR COMMR.,2012,9,35,28,164,443,366,0
KERALA,THRISSUR RURAL,2012,18,46,40,202,588,341,2
KERALA,TRIVANDRUM COMMR.,2012,14,41,101,285,629,304,0
KERALA,TRIVANDRUM RURAL,2012,42,97,48,313,826,294,8
KERALA,WAYANADU,2012,10,36,13,52,260,139,1
MADHYA PRADESH,ALIRAJPUR,2012,60,22,16,82,9,2,0
MADHYA PRADESH,ANUPPUR,2012,35,62,15,108,17,28,12
MADHYA PRADESH,ASHOK NAGAR,2012,34,50,11,103,24,13,10
MADHYA PRADESH,BALAGHAT,2012,43,78,13,131,48,22,6
MADHYA PRADESH,BARWANI,2012,46,50,13,160,18,13,2
MADHYA PRADESH,BETUL,2012,75,118,7,226,13,26,11
MADHYA PRADESH,BHIND,2012,64,49,87,292,77,35,40
MADHYA PRADESH,BHOPAL,2012,78,143,200,2605,118,203,19
MADHYA PRADESH,BHOPAL RLY.,2012,4,4,25,1117,1,2,0
MADHYA PRADESH,BURHANPUR,2012,11,23,7,90,8,24,2
MADHYA PRADESH,CHHATARPUR,2012,50,62,40,240,61,34,26
MADHYA PRADESH,CHHINDWARA,2012,61,122,31,234,66,73,18
MADHYA PRADESH,DAMOH,2012,51,50,18,149,15,26,20
MADHYA PRADESH,DATIYA,2012,51,23,40,131,35,8,8
MADHYA PRADESH,DEWAS,2012,62,70,26,508,34,35,19
MADHYA PRADESH,DHAR,2012,61,81,14,499,24,37,39
MADHYA PRADESH,DINDORI,2012,32,40,2,38,10,17,5
MADHYA PRADESH,GUNA,2012,44,60,26,317,36,23,8
MADHYA PRADESH,GWALIOR,2012,96,85,199,2116,112,152,35
MADHYA PRADESH,HARDA,2012,14,26,13,124,9,10,7
MADHYA PRADESH,HOSHANGABAD,2012,44,69,17,227,17,45,12
MADHYA PRADESH,INDORE,2012,123,173,275,4370,82,205,24
MADHYA PRADESH,INDORE RLY.,2012,3,3,8,327,1,0,0
MADHYA PRADESH,JABALPUR,2012,98,127,99,843,60,137,33
MADHYA PRADESH,JABALPUR RLY.,2012,6,3,34,639,1,1,0
MADHYA PRADESH,JHABUA,2012,20,62,27,183,34,10,0
MADHYA PRADESH,KATNI,2012,36,58,24,179,26,50,12
MADHYA PRADESH,KHANDWA,2012,27,66,10,195,20,15,6
MADHYA PRADESH,KHARGON,2012,51,67,14,370,42,17,30
